Id,County,Province_State,Country_Region,Population,Weight,Date,Target,TargetValue
11544,,British Columbia,Canada,5110917,0.647379522,2020-02-23,Fatalities,0
11546,,British Columbia,Canada,5110917,0.647379522,2020-02-24,Fatalities,0
11548,,British Columbia,Canada,5110917,0.647379522,2020-02-25,Fatalities,0
11550,,British Columbia,Canada,5110917,0.647379522,2020-02-26,Fatalities,0
11552,,British Columbia,Canada,5110917,0.647379522,2020-02-27,Fatalities,0
11554,,British Columbia,Canada,5110917,0.647379522,2020-02-28,Fatalities,0
11556,,British Columbia,Canada,5110917,0.647379522,2020-02-29,Fatalities,0
11558,,British Columbia,Canada,5110917,0.647379522,2020-03-01,Fatalities,0
11560,,British Columbia,Canada,5110917,0.647379522,2020-03-02,Fatalities,0
11562,,British Columbia,Canada,5110917,0.647379522,2020-03-03,Fatalities,0
11564,,British Columbia,Canada,5110917,0.647379522,2020-03-04,Fatalities,0
11566,,British Columbia,Canada,5110917,0.647379522,2020-03-05,Fatalities,0
11568,,British Columbia,Canada,5110917,0.647379522,2020-03-06,Fatalities,0
11570,,British Columbia,Canada,5110917,0.647379522,2020-03-07,Fatalities,0
11572,,British Columbia,Canada,5110917,0.647379522,2020-03-08,Fatalities,0
11574,,British Columbia,Canada,5110917,0.647379522,2020-03-09,Fatalities,1
11576,,British Columbia,Canada,5110917,0.647379522,2020-03-10,Fatalities,0
11578,,British Columbia,Canada,5110917,0.647379522,2020-03-11,Fatalities,0
11580,,British Columbia,Canada,5110917,0.647379522,2020-03-12,Fatalities,0
11582,,British Columbia,Canada,5110917,0.647379522,2020-03-13,Fatalities,0
11584,,British Columbia,Canada,5110917,0.647379522,2020-03-14,Fatalities,0
11586,,British Columbia,Canada,5110917,0.647379522,2020-03-15,Fatalities,0
11588,,British Columbia,Canada,5110917,0.647379522,2020-03-16,Fatalities,3
11590,,British Columbia,Canada,5110917,0.647379522,2020-03-17,Fatalities,0
11592,,British Columbia,Canada,5110917,0.647379522,2020-03-18,Fatalities,3
11594,,British Columbia,Canada,5110917,0.647379522,2020-03-19,Fatalities,0
11596,,British Columbia,Canada,5110917,0.647379522,2020-03-20,Fatalities,1
11598,,British Columbia,Canada,5110917,0.647379522,2020-03-21,Fatalities,2
11600,,British Columbia,Canada,5110917,0.647379522,2020-03-22,Fatalities,0
11602,,British Columbia,Canada,5110917,0.647379522,2020-03-23,Fatalities,3
11604,,British Columbia,Canada,5110917,0.647379522,2020-03-24,Fatalities,0
11606,,British Columbia,Canada,5110917,0.647379522,2020-03-25,Fatalities,0
11608,,British Columbia,Canada,5110917,0.647379522,2020-03-26,Fatalities,1
11610,,British Columbia,Canada,5110917,0.647379522,2020-03-27,Fatalities,0
11612,,British Columbia,Canada,5110917,0.647379522,2020-03-28,Fatalities,3
11614,,British Columbia,Canada,5110917,0.647379522,2020-03-29,Fatalities,0
11616,,British Columbia,Canada,5110917,0.647379522,2020-03-30,Fatalities,2
11618,,British Columbia,Canada,5110917,0.647379522,2020-03-31,Fatalities,5
11620,,British Columbia,Canada,5110917,0.647379522,2020-04-01,Fatalities,0
11622,,British Columbia,Canada,5110917,0.647379522,2020-04-02,Fatalities,7
11624,,British Columbia,Canada,5110917,0.647379522,2020-04-03,Fatalities,0
11626,,British Columbia,Canada,5110917,0.647379522,2020-04-04,Fatalities,7
11628,,British Columbia,Canada,5110917,0.647379522,2020-04-05,Fatalities,0
11630,,British Columbia,Canada,5110917,0.647379522,2020-04-06,Fatalities,0
11632,,British Columbia,Canada,5110917,0.647379522,2020-04-07,Fatalities,1
11634,,British Columbia,Canada,5110917,0.647379522,2020-04-08,Fatalities,4
11636,,British Columbia,Canada,5110917,0.647379522,2020-04-09,Fatalities,5
11638,,British Columbia,Canada,5110917,0.647379522,2020-04-10,Fatalities,2
11640,,British Columbia,Canada,5110917,0.647379522,2020-04-11,Fatalities,8
11642,,British Columbia,Canada,5110917,0.647379522,2020-04-12,Fatalities,0
11644,,British Columbia,Canada,5110917,0.647379522,2020-04-13,Fatalities,11
11646,,British Columbia,Canada,5110917,0.647379522,2020-04-14,Fatalities,0
11648,,British Columbia,Canada,5110917,0.647379522,2020-04-15,Fatalities,3
11650,,British Columbia,Canada,5110917,0.647379522,2020-04-16,Fatalities,3
11652,,British Columbia,Canada,5110917,0.647379522,2020-04-17,Fatalities,2
11654,,British Columbia,Canada,5110917,0.647379522,2020-04-18,Fatalities,1
11656,,British Columbia,Canada,5110917,0.647379522,2020-04-19,Fatalities,3
11658,,British Columbia,Canada,5110917,0.647379522,2020-04-20,Fatalities,1
11660,,British Columbia,Canada,5110917,0.647379522,2020-04-21,Fatalities,5
11662,,British Columbia,Canada,5110917,0.647379522,2020-04-22,Fatalities,3
11664,,British Columbia,Canada,5110917,0.647379522,2020-04-23,Fatalities,4
11666,,British Columbia,Canada,5110917,0.647379522,2020-04-24,Fatalities,4
11668,,British Columbia,Canada,5110917,0.647379522,2020-04-25,Fatalities,2
11670,,British Columbia,Canada,5110917,0.647379522,2020-04-26,Fatalities,0
11672,,British Columbia,Canada,5110917,0.647379522,2020-04-27,Fatalities,4
11674,,British Columbia,Canada,5110917,0.647379522,2020-04-28,Fatalities,2
11676,,British Columbia,Canada,5110917,0.647379522,2020-04-29,Fatalities,3
11678,,British Columbia,Canada,5110917,0.647379522,2020-04-30,Fatalities,2
11680,,British Columbia,Canada,5110917,0.647379522,2020-05-01,Fatalities,1
11682,,British Columbia,Canada,5110917,0.647379522,2020-05-02,Fatalities,2
11684,,British Columbia,Canada,5110917,0.647379522,2020-05-03,Fatalities,0
11686,,British Columbia,Canada,5110917,0.647379522,2020-05-04,Fatalities,3
11688,,British Columbia,Canada,5110917,0.647379522,2020-05-05,Fatalities,4
11690,,British Columbia,Canada,5110917,0.647379522,2020-05-06,Fatalities,3
11692,,British Columbia,Canada,5110917,0.647379522,2020-05-07,Fatalities,2
11694,,British Columbia,Canada,5110917,0.647379522,2020-05-08,Fatalities,1
11696,,British Columbia,Canada,5110917,0.647379522,2020-05-09,Fatalities,2
11698,,British Columbia,Canada,5110917,0.647379522,2020-05-10,Fatalities,0
11700,,British Columbia,Canada,5110917,0.647379522,2020-05-11,Fatalities,1
11702,,British Columbia,Canada,5110917,0.647379522,2020-05-12,Fatalities,2
11704,,British Columbia,Canada,5110917,0.647379522,2020-05-13,Fatalities,0
11706,,British Columbia,Canada,5110917,0.647379522,2020-05-14,Fatalities,3
11708,,British Columbia,Canada,5110917,0.647379522,2020-05-15,Fatalities,5
11710,,British Columbia,Canada,5110917,0.647379522,2020-05-16,Fatalities,1
11712,,British Columbia,Canada,5110917,0.647379522,2020-05-17,Fatalities,0
11714,,British Columbia,Canada,5110917,0.647379522,2020-05-18,Fatalities,2
11716,,British Columbia,Canada,5110917,0.647379522,2020-05-19,Fatalities,3
11718,,British Columbia,Canada,5110917,0.647379522,2020-05-20,Fatalities,3
11720,,British Columbia,Canada,5110917,0.647379522,2020-05-21,Fatalities,3
11722,,British Columbia,Canada,5110917,0.647379522,2020-05-22,Fatalities,3
11724,,British Columbia,Canada,5110917,0.647379522,2020-05-23,Fatalities,2
11726,,British Columbia,Canada,5110917,0.647379522,2020-05-24,Fatalities,0
11728,,British Columbia,Canada,5110917,0.647379522,2020-05-25,Fatalities,4
11730,,British Columbia,Canada,5110917,0.647379522,2020-05-26,Fatalities,0
11732,,British Columbia,Canada,5110917,0.647379522,2020-05-27,Fatalities,1
11734,,British Columbia,Canada,5110917,0.647379522,2020-05-28,Fatalities,2
11736,,British Columbia,Canada,5110917,0.647379522,2020-05-29,Fatalities,0
11738,,British Columbia,Canada,5110917,0.647379522,2020-05-30,Fatalities,0
11740,,British Columbia,Canada,5110917,0.647379522,2020-05-31,Fatalities,0
11742,,British Columbia,Canada,5110917,0.647379522,2020-06-01,Fatalities,1
11744,,British Columbia,Canada,5110917,0.647379522,2020-06-02,Fatalities,0
11746,,British Columbia,Canada,5110917,0.647379522,2020-06-03,Fatalities,1
11748,,British Columbia,Canada,5110917,0.647379522,2020-06-04,Fatalities,0
11750,,British Columbia,Canada,5110917,0.647379522,2020-06-05,Fatalities,1
11752,,British Columbia,Canada,5110917,0.647379522,2020-06-06,Fatalities,0
11754,,British Columbia,Canada,5110917,0.647379522,2020-06-07,Fatalities,0
11756,,British Columbia,Canada,5110917,0.647379522,2020-06-08,Fatalities,0
11758,,British Columbia,Canada,5110917,0.647379522,2020-06-09,Fatalities,0
11760,,British Columbia,Canada,5110917,0.647379522,2020-06-10,Fatalities,0
11762,,Manitoba,Canada,1377517,0.70742401,2020-01-23,Fatalities,0
11764,,Manitoba,Canada,1377517,0.70742401,2020-01-24,Fatalities,0
11766,,Manitoba,Canada,1377517,0.70742401,2020-01-25,Fatalities,0
11768,,Manitoba,Canada,1377517,0.70742401,2020-01-26,Fatalities,0
11770,,Manitoba,Canada,1377517,0.70742401,2020-01-27,Fatalities,0
11772,,Manitoba,Canada,1377517,0.70742401,2020-01-28,Fatalities,0
11774,,Manitoba,Canada,1377517,0.70742401,2020-01-29,Fatalities,0
11776,,Manitoba,Canada,1377517,0.70742401,2020-01-30,Fatalities,0
11778,,Manitoba,Canada,1377517,0.70742401,2020-01-31,Fatalities,0
11780,,Manitoba,Canada,1377517,0.70742401,2020-02-01,Fatalities,0
11782,,Manitoba,Canada,1377517,0.70742401,2020-02-02,Fatalities,0
11784,,Manitoba,Canada,1377517,0.70742401,2020-02-03,Fatalities,0
11786,,Manitoba,Canada,1377517,0.70742401,2020-02-04,Fatalities,0
11788,,Manitoba,Canada,1377517,0.70742401,2020-02-05,Fatalities,0
11790,,Manitoba,Canada,1377517,0.70742401,2020-02-06,Fatalities,0
11792,,Manitoba,Canada,1377517,0.70742401,2020-02-07,Fatalities,0
11794,,Manitoba,Canada,1377517,0.70742401,2020-02-08,Fatalities,0
11796,,Manitoba,Canada,1377517,0.70742401,2020-02-09,Fatalities,0
11798,,Manitoba,Canada,1377517,0.70742401,2020-02-10,Fatalities,0
11800,,Manitoba,Canada,1377517,0.70742401,2020-02-11,Fatalities,0
11802,,Manitoba,Canada,1377517,0.70742401,2020-02-12,Fatalities,0
11804,,Manitoba,Canada,1377517,0.70742401,2020-02-13,Fatalities,0
11806,,Manitoba,Canada,1377517,0.70742401,2020-02-14,Fatalities,0
11808,,Manitoba,Canada,1377517,0.70742401,2020-02-15,Fatalities,0
11810,,Manitoba,Canada,1377517,0.70742401,2020-02-16,Fatalities,0
11812,,Manitoba,Canada,1377517,0.70742401,2020-02-17,Fatalities,0
11814,,Manitoba,Canada,1377517,0.70742401,2020-02-18,Fatalities,0
11816,,Manitoba,Canada,1377517,0.70742401,2020-02-19,Fatalities,0
11818,,Manitoba,Canada,1377517,0.70742401,2020-02-20,Fatalities,0
11820,,Manitoba,Canada,1377517,0.70742401,2020-02-21,Fatalities,0
11822,,Manitoba,Canada,1377517,0.70742401,2020-02-22,Fatalities,0
11824,,Manitoba,Canada,1377517,0.70742401,2020-02-23,Fatalities,0
11826,,Manitoba,Canada,1377517,0.70742401,2020-02-24,Fatalities,0
11828,,Manitoba,Canada,1377517,0.70742401,2020-02-25,Fatalities,0
11830,,Manitoba,Canada,1377517,0.70742401,2020-02-26,Fatalities,0
11832,,Manitoba,Canada,1377517,0.70742401,2020-02-27,Fatalities,0
11834,,Manitoba,Canada,1377517,0.70742401,2020-02-28,Fatalities,0
11836,,Manitoba,Canada,1377517,0.70742401,2020-02-29,Fatalities,0
11838,,Manitoba,Canada,1377517,0.70742401,2020-03-01,Fatalities,0
11840,,Manitoba,Canada,1377517,0.70742401,2020-03-02,Fatalities,0
11842,,Manitoba,Canada,1377517,0.70742401,2020-03-03,Fatalities,0
11844,,Manitoba,Canada,1377517,0.70742401,2020-03-04,Fatalities,0
11846,,Manitoba,Canada,1377517,0.70742401,2020-03-05,Fatalities,0
11848,,Manitoba,Canada,1377517,0.70742401,2020-03-06,Fatalities,0
11850,,Manitoba,Canada,1377517,0.70742401,2020-03-07,Fatalities,0
11852,,Manitoba,Canada,1377517,0.70742401,2020-03-08,Fatalities,0
11854,,Manitoba,Canada,1377517,0.70742401,2020-03-09,Fatalities,0
11856,,Manitoba,Canada,1377517,0.70742401,2020-03-10,Fatalities,0
11858,,Manitoba,Canada,1377517,0.70742401,2020-03-11,Fatalities,0
11860,,Manitoba,Canada,1377517,0.70742401,2020-03-12,Fatalities,0
11862,,Manitoba,Canada,1377517,0.70742401,2020-03-13,Fatalities,0
11864,,Manitoba,Canada,1377517,0.70742401,2020-03-14,Fatalities,0
11866,,Manitoba,Canada,1377517,0.70742401,2020-03-15,Fatalities,0
11868,,Manitoba,Canada,1377517,0.70742401,2020-03-16,Fatalities,0
11870,,Manitoba,Canada,1377517,0.70742401,2020-03-17,Fatalities,0
11872,,Manitoba,Canada,1377517,0.70742401,2020-03-18,Fatalities,0
11874,,Manitoba,Canada,1377517,0.70742401,2020-03-19,Fatalities,0
11876,,Manitoba,Canada,1377517,0.70742401,2020-03-20,Fatalities,0
11878,,Manitoba,Canada,1377517,0.70742401,2020-03-21,Fatalities,0
11880,,Manitoba,Canada,1377517,0.70742401,2020-03-22,Fatalities,0
11882,,Manitoba,Canada,1377517,0.70742401,2020-03-23,Fatalities,0
11884,,Manitoba,Canada,1377517,0.70742401,2020-03-24,Fatalities,0
11886,,Manitoba,Canada,1377517,0.70742401,2020-03-25,Fatalities,0
11888,,Manitoba,Canada,1377517,0.70742401,2020-03-26,Fatalities,0
11890,,Manitoba,Canada,1377517,0.70742401,2020-03-27,Fatalities,1
11892,,Manitoba,Canada,1377517,0.70742401,2020-03-28,Fatalities,0
11894,,Manitoba,Canada,1377517,0.70742401,2020-03-29,Fatalities,0
11896,,Manitoba,Canada,1377517,0.70742401,2020-03-30,Fatalities,0
11898,,Manitoba,Canada,1377517,0.70742401,2020-03-31,Fatalities,0
11900,,Manitoba,Canada,1377517,0.70742401,2020-04-01,Fatalities,0
11902,,Manitoba,Canada,1377517,0.70742401,2020-04-02,Fatalities,0
11904,,Manitoba,Canada,1377517,0.70742401,2020-04-03,Fatalities,1
11906,,Manitoba,Canada,1377517,0.70742401,2020-04-04,Fatalities,0
11908,,Manitoba,Canada,1377517,0.70742401,2020-04-05,Fatalities,0
11910,,Manitoba,Canada,1377517,0.70742401,2020-04-06,Fatalities,0
11912,,Manitoba,Canada,1377517,0.70742401,2020-04-07,Fatalities,1
11914,,Manitoba,Canada,1377517,0.70742401,2020-04-08,Fatalities,0
11916,,Manitoba,Canada,1377517,0.70742401,2020-04-09,Fatalities,0
11918,,Manitoba,Canada,1377517,0.70742401,2020-04-10,Fatalities,0
11920,,Manitoba,Canada,1377517,0.70742401,2020-04-11,Fatalities,1
11922,,Manitoba,Canada,1377517,0.70742401,2020-04-12,Fatalities,0
11924,,Manitoba,Canada,1377517,0.70742401,2020-04-13,Fatalities,0
11926,,Manitoba,Canada,1377517,0.70742401,2020-04-14,Fatalities,0
11928,,Manitoba,Canada,1377517,0.70742401,2020-04-15,Fatalities,1
11930,,Manitoba,Canada,1377517,0.70742401,2020-04-16,Fatalities,0
11932,,Manitoba,Canada,1377517,0.70742401,2020-04-17,Fatalities,0
11934,,Manitoba,Canada,1377517,0.70742401,2020-04-18,Fatalities,0
11936,,Manitoba,Canada,1377517,0.70742401,2020-04-19,Fatalities,0
11938,,Manitoba,Canada,1377517,0.70742401,2020-04-20,Fatalities,1
11940,,Manitoba,Canada,1377517,0.70742401,2020-04-21,Fatalities,0
11942,,Manitoba,Canada,1377517,0.70742401,2020-04-22,Fatalities,0
11944,,Manitoba,Canada,1377517,0.70742401,2020-04-23,Fatalities,0
11946,,Manitoba,Canada,1377517,0.70742401,2020-04-24,Fatalities,0
11948,,Manitoba,Canada,1377517,0.70742401,2020-04-25,Fatalities,0
11950,,Manitoba,Canada,1377517,0.70742401,2020-04-26,Fatalities,0
11952,,Manitoba,Canada,1377517,0.70742401,2020-04-27,Fatalities,0
11954,,Manitoba,Canada,1377517,0.70742401,2020-04-28,Fatalities,0
11956,,Manitoba,Canada,1377517,0.70742401,2020-04-29,Fatalities,0
11958,,Manitoba,Canada,1377517,0.70742401,2020-04-30,Fatalities,0
11960,,Manitoba,Canada,1377517,0.70742401,2020-05-01,Fatalities,0
11962,,Manitoba,Canada,1377517,0.70742401,2020-05-02,Fatalities,0
11964,,Manitoba,Canada,1377517,0.70742401,2020-05-03,Fatalities,0
11966,,Manitoba,Canada,1377517,0.70742401,2020-05-04,Fatalities,0
11968,,Manitoba,Canada,1377517,0.70742401,2020-05-05,Fatalities,1
11970,,Manitoba,Canada,1377517,0.70742401,2020-05-06,Fatalities,0
11972,,Manitoba,Canada,1377517,0.70742401,2020-05-07,Fatalities,0
11974,,Manitoba,Canada,1377517,0.70742401,2020-05-08,Fatalities,0
11976,,Manitoba,Canada,1377517,0.70742401,2020-05-09,Fatalities,0
11978,,Manitoba,Canada,1377517,0.70742401,2020-05-10,Fatalities,0
11980,,Manitoba,Canada,1377517,0.70742401,2020-05-11,Fatalities,0
11982,,Manitoba,Canada,1377517,0.70742401,2020-05-12,Fatalities,0
11984,,Manitoba,Canada,1377517,0.70742401,2020-05-13,Fatalities,0
11986,,Manitoba,Canada,1377517,0.70742401,2020-05-14,Fatalities,0
11988,,Manitoba,Canada,1377517,0.70742401,2020-05-15,Fatalities,0
11990,,Manitoba,Canada,1377517,0.70742401,2020-05-16,Fatalities,0
11992,,Manitoba,Canada,1377517,0.70742401,2020-05-17,Fatalities,0
11994,,Manitoba,Canada,1377517,0.70742401,2020-05-18,Fatalities,0
11996,,Manitoba,Canada,1377517,0.70742401,2020-05-19,Fatalities,0
11998,,Manitoba,Canada,1377517,0.70742401,2020-05-20,Fatalities,0
12000,,Manitoba,Canada,1377517,0.70742401,2020-05-21,Fatalities,0
12002,,Manitoba,Canada,1377517,0.70742401,2020-05-22,Fatalities,0
12004,,Manitoba,Canada,1377517,0.70742401,2020-05-23,Fatalities,0
12006,,Manitoba,Canada,1377517,0.70742401,2020-05-24,Fatalities,0
12008,,Manitoba,Canada,1377517,0.70742401,2020-05-25,Fatalities,0
12010,,Manitoba,Canada,1377517,0.70742401,2020-05-26,Fatalities,0
12012,,Manitoba,Canada,1377517,0.70742401,2020-05-27,Fatalities,0
12014,,Manitoba,Canada,1377517,0.70742401,2020-05-28,Fatalities,0
12016,,Manitoba,Canada,1377517,0.70742401,2020-05-29,Fatalities,0
12018,,Manitoba,Canada,1377517,0.70742401,2020-05-30,Fatalities,0
12020,,Manitoba,Canada,1377517,0.70742401,2020-05-31,Fatalities,0
12022,,Manitoba,Canada,1377517,0.70742401,2020-06-01,Fatalities,0
12024,,Manitoba,Canada,1377517,0.70742401,2020-06-02,Fatalities,0
12026,,Manitoba,Canada,1377517,0.70742401,2020-06-03,Fatalities,0
12028,,Manitoba,Canada,1377517,0.70742401,2020-06-04,Fatalities,0
12030,,Manitoba,Canada,1377517,0.70742401,2020-06-05,Fatalities,0
12032,,Manitoba,Canada,1377517,0.70742401,2020-06-06,Fatalities,0
12034,,Manitoba,Canada,1377517,0.70742401,2020-06-07,Fatalities,0
12036,,Manitoba,Canada,1377517,0.70742401,2020-06-08,Fatalities,0
12038,,Manitoba,Canada,1377517,0.70742401,2020-06-09,Fatalities,0
12040,,Manitoba,Canada,1377517,0.70742401,2020-06-10,Fatalities,0
12042,,New Brunswick,Canada,779993,0.737080372,2020-01-23,Fatalities,0
12044,,New Brunswick,Canada,779993,0.737080372,2020-01-24,Fatalities,0
12046,,New Brunswick,Canada,779993,0.737080372,2020-01-25,Fatalities,0
12048,,New Brunswick,Canada,779993,0.737080372,2020-01-26,Fatalities,0
12050,,New Brunswick,Canada,779993,0.737080372,2020-01-27,Fatalities,0
12052,,New Brunswick,Canada,779993,0.737080372,2020-01-28,Fatalities,0
12054,,New Brunswick,Canada,779993,0.737080372,2020-01-29,Fatalities,0
12056,,New Brunswick,Canada,779993,0.737080372,2020-01-30,Fatalities,0
12058,,New Brunswick,Canada,779993,0.737080372,2020-01-31,Fatalities,0
12060,,New Brunswick,Canada,779993,0.737080372,2020-02-01,Fatalities,0
12062,,New Brunswick,Canada,779993,0.737080372,2020-02-02,Fatalities,0
12064,,New Brunswick,Canada,779993,0.737080372,2020-02-03,Fatalities,0
12066,,New Brunswick,Canada,779993,0.737080372,2020-02-04,Fatalities,0
12068,,New Brunswick,Canada,779993,0.737080372,2020-02-05,Fatalities,0
12070,,New Brunswick,Canada,779993,0.737080372,2020-02-06,Fatalities,0
12072,,New Brunswick,Canada,779993,0.737080372,2020-02-07,Fatalities,0
12074,,New Brunswick,Canada,779993,0.737080372,2020-02-08,Fatalities,0
12076,,New Brunswick,Canada,779993,0.737080372,2020-02-09,Fatalities,0
12078,,New Brunswick,Canada,779993,0.737080372,2020-02-10,Fatalities,0
12080,,New Brunswick,Canada,779993,0.737080372,2020-02-11,Fatalities,0
12082,,New Brunswick,Canada,779993,0.737080372,2020-02-12,Fatalities,0
12084,,New Brunswick,Canada,779993,0.737080372,2020-02-13,Fatalities,0
12086,,New Brunswick,Canada,779993,0.737080372,2020-02-14,Fatalities,0
12088,,New Brunswick,Canada,779993,0.737080372,2020-02-15,Fatalities,0
12090,,New Brunswick,Canada,779993,0.737080372,2020-02-16,Fatalities,0
12092,,New Brunswick,Canada,779993,0.737080372,2020-02-17,Fatalities,0
12094,,New Brunswick,Canada,779993,0.737080372,2020-02-18,Fatalities,0
12096,,New Brunswick,Canada,779993,0.737080372,2020-02-19,Fatalities,0
12098,,New Brunswick,Canada,779993,0.737080372,2020-02-20,Fatalities,0
12100,,New Brunswick,Canada,779993,0.737080372,2020-02-21,Fatalities,0
12102,,New Brunswick,Canada,779993,0.737080372,2020-02-22,Fatalities,0
12104,,New Brunswick,Canada,779993,0.737080372,2020-02-23,Fatalities,0
12106,,New Brunswick,Canada,779993,0.737080372,2020-02-24,Fatalities,0
12108,,New Brunswick,Canada,779993,0.737080372,2020-02-25,Fatalities,0
12110,,New Brunswick,Canada,779993,0.737080372,2020-02-26,Fatalities,0
12112,,New Brunswick,Canada,779993,0.737080372,2020-02-27,Fatalities,0
12114,,New Brunswick,Canada,779993,0.737080372,2020-02-28,Fatalities,0
12116,,New Brunswick,Canada,779993,0.737080372,2020-02-29,Fatalities,0
12118,,New Brunswick,Canada,779993,0.737080372,2020-03-01,Fatalities,0
12120,,New Brunswick,Canada,779993,0.737080372,2020-03-02,Fatalities,0
12122,,New Brunswick,Canada,779993,0.737080372,2020-03-03,Fatalities,0
12124,,New Brunswick,Canada,779993,0.737080372,2020-03-04,Fatalities,0
12126,,New Brunswick,Canada,779993,0.737080372,2020-03-05,Fatalities,0
12128,,New Brunswick,Canada,779993,0.737080372,2020-03-06,Fatalities,0
12130,,New Brunswick,Canada,779993,0.737080372,2020-03-07,Fatalities,0
12132,,New Brunswick,Canada,779993,0.737080372,2020-03-08,Fatalities,0
12134,,New Brunswick,Canada,779993,0.737080372,2020-03-09,Fatalities,0
12136,,New Brunswick,Canada,779993,0.737080372,2020-03-10,Fatalities,0
12138,,New Brunswick,Canada,779993,0.737080372,2020-03-11,Fatalities,0
12140,,New Brunswick,Canada,779993,0.737080372,2020-03-12,Fatalities,0
12142,,New Brunswick,Canada,779993,0.737080372,2020-03-13,Fatalities,0
12144,,New Brunswick,Canada,779993,0.737080372,2020-03-14,Fatalities,0
12146,,New Brunswick,Canada,779993,0.737080372,2020-03-15,Fatalities,0
12148,,New Brunswick,Canada,779993,0.737080372,2020-03-16,Fatalities,0
12150,,New Brunswick,Canada,779993,0.737080372,2020-03-17,Fatalities,0
12152,,New Brunswick,Canada,779993,0.737080372,2020-03-18,Fatalities,0
12154,,New Brunswick,Canada,779993,0.737080372,2020-03-19,Fatalities,0
12156,,New Brunswick,Canada,779993,0.737080372,2020-03-20,Fatalities,0
12158,,New Brunswick,Canada,779993,0.737080372,2020-03-21,Fatalities,0
12160,,New Brunswick,Canada,779993,0.737080372,2020-03-22,Fatalities,0
12162,,New Brunswick,Canada,779993,0.737080372,2020-03-23,Fatalities,0
12164,,New Brunswick,Canada,779993,0.737080372,2020-03-24,Fatalities,0
12166,,New Brunswick,Canada,779993,0.737080372,2020-03-25,Fatalities,0
12168,,New Brunswick,Canada,779993,0.737080372,2020-03-26,Fatalities,0
12170,,New Brunswick,Canada,779993,0.737080372,2020-03-27,Fatalities,0
12172,,New Brunswick,Canada,779993,0.737080372,2020-03-28,Fatalities,0
12174,,New Brunswick,Canada,779993,0.737080372,2020-03-29,Fatalities,0
12176,,New Brunswick,Canada,779993,0.737080372,2020-03-30,Fatalities,0
12178,,New Brunswick,Canada,779993,0.737080372,2020-03-31,Fatalities,0
12180,,New Brunswick,Canada,779993,0.737080372,2020-04-01,Fatalities,0
12182,,New Brunswick,Canada,779993,0.737080372,2020-04-02,Fatalities,0
12184,,New Brunswick,Canada,779993,0.737080372,2020-04-03,Fatalities,0
12186,,New Brunswick,Canada,779993,0.737080372,2020-04-04,Fatalities,0
12188,,New Brunswick,Canada,779993,0.737080372,2020-04-05,Fatalities,0
12190,,New Brunswick,Canada,779993,0.737080372,2020-04-06,Fatalities,0
12192,,New Brunswick,Canada,779993,0.737080372,2020-04-07,Fatalities,0
12194,,New Brunswick,Canada,779993,0.737080372,2020-04-08,Fatalities,0
12196,,New Brunswick,Canada,779993,0.737080372,2020-04-09,Fatalities,0
12198,,New Brunswick,Canada,779993,0.737080372,2020-04-10,Fatalities,0
12200,,New Brunswick,Canada,779993,0.737080372,2020-04-11,Fatalities,0
12202,,New Brunswick,Canada,779993,0.737080372,2020-04-12,Fatalities,0
12204,,New Brunswick,Canada,779993,0.737080372,2020-04-13,Fatalities,0
12206,,New Brunswick,Canada,779993,0.737080372,2020-04-14,Fatalities,0
12208,,New Brunswick,Canada,779993,0.737080372,2020-04-15,Fatalities,0
12210,,New Brunswick,Canada,779993,0.737080372,2020-04-16,Fatalities,0
12212,,New Brunswick,Canada,779993,0.737080372,2020-04-17,Fatalities,0
12214,,New Brunswick,Canada,779993,0.737080372,2020-04-18,Fatalities,0
12216,,New Brunswick,Canada,779993,0.737080372,2020-04-19,Fatalities,0
12218,,New Brunswick,Canada,779993,0.737080372,2020-04-20,Fatalities,0
12220,,New Brunswick,Canada,779993,0.737080372,2020-04-21,Fatalities,0
12222,,New Brunswick,Canada,779993,0.737080372,2020-04-22,Fatalities,0
12224,,New Brunswick,Canada,779993,0.737080372,2020-04-23,Fatalities,0
12226,,New Brunswick,Canada,779993,0.737080372,2020-04-24,Fatalities,0
12228,,New Brunswick,Canada,779993,0.737080372,2020-04-25,Fatalities,0
12230,,New Brunswick,Canada,779993,0.737080372,2020-04-26,Fatalities,0
12232,,New Brunswick,Canada,779993,0.737080372,2020-04-27,Fatalities,0
12234,,New Brunswick,Canada,779993,0.737080372,2020-04-28,Fatalities,0
12236,,New Brunswick,Canada,779993,0.737080372,2020-04-29,Fatalities,0
12238,,New Brunswick,Canada,779993,0.737080372,2020-04-30,Fatalities,0
12240,,New Brunswick,Canada,779993,0.737080372,2020-05-01,Fatalities,0
12242,,New Brunswick,Canada,779993,0.737080372,2020-05-02,Fatalities,0
12244,,New Brunswick,Canada,779993,0.737080372,2020-05-03,Fatalities,0
12246,,New Brunswick,Canada,779993,0.737080372,2020-05-04,Fatalities,0
12248,,New Brunswick,Canada,779993,0.737080372,2020-05-05,Fatalities,0
12250,,New Brunswick,Canada,779993,0.737080372,2020-05-06,Fatalities,0
12252,,New Brunswick,Canada,779993,0.737080372,2020-05-07,Fatalities,0
12254,,New Brunswick,Canada,779993,0.737080372,2020-05-08,Fatalities,0
12256,,New Brunswick,Canada,779993,0.737080372,2020-05-09,Fatalities,0
12258,,New Brunswick,Canada,779993,0.737080372,2020-05-10,Fatalities,0
